user,live_date,message_selector,classes,rawText,raw
KingKaren9,2023-11-23 15:44:55,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
Alex_illustration,2023-11-23 15:44:55,NO PUDE SER BERTA????? OOOO,[[]],NO PUDE SER BERTA????? OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">NO PUDE SER BERTA????? OOOO</span></span>]"
drixnte,2023-11-23 15:44:55,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
xxcorvichexx,2023-11-23 15:44:55,OOOO berta,[[]],OOOO berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO berta</span></span>]"
nao_haru_ride,2023-11-23 15:44:55,Eza quien eh,[[]],Eza quien eh,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Eza quien eh</span></span>]"
josemiguel_tetasgordas,2023-11-23 15:44:55,berta OOOO,[[]],berta OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">berta OOOO</span></span>]"
enio___,2023-11-23 15:44:55,OOOO BERTA,[[]],OOOO BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO BERTA</span></span>]"
gox_k,2023-11-23 15:44:55,OOOO berta,[[]],OOOO berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO berta</span></span>]"
valeboing,2023-11-23 15:44:55,BERTA donkPraise,[[]],BERTA donkPraise,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA donkPraise</span></span>]"
danichemist,2023-11-23 15:44:56,juan trabaja?,[[]],juan trabaja?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">juan trabaja?</span></span>]"
montty21,2023-11-23 15:44:56,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
squ4lionheart,2023-11-23 15:44:56,TRABAJA?,[[]],TRABAJA?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">TRABAJA?</span></span>]"
Illovivacadi,2023-11-23 15:44:56,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
batgoplaytv,2023-11-23 15:44:56,Ojo berta,[[]],Ojo berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Ojo berta</span></span>]"
j0derqu3pito,2023-11-23 15:44:56,OOOO bertaaaaa te amo,[[]],OOOO bertaaaaa te amo,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO bertaaaaa te amo</span></span>]"
kmluffy,2023-11-23 15:44:56,paid actor de calle,[[]],paid actor de calle,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actor de calle</span></span>]"
Neozeron,2023-11-23 15:44:56,Cuanto has pagado por esto @IlloJuan ?,[[]],Cuanto has pagado por esto @IlloJuan ?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Cuanto has pagado por esto </span><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@IlloJuan</span><span class=""text-fragment"" data-a-target=""chat-message-text""> ?</span></span>]"
iits_iiris,2023-11-23 15:44:56,THEHELL,[[]],THEHELL,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">THEHELL</span></span>]"
kabotillo,2023-11-23 15:44:56,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
lentejaswithchorizo,2023-11-23 15:44:56,Paid actors,[[]],Paid actors,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid actors</span></span>]"
kgigy_,2023-11-23 15:44:58,BERTAA OOOO,[[]],BERTAA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTAA OOOO</span></span>]"
PabloMotosPutero09,2023-11-23 15:44:58,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
swayy_4k,2023-11-23 15:44:58,trabajah???,[[]],trabajah???,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">trabajah???</span></span>]"
QuietDesperad0,2023-11-23 15:44:58,y todo estos PAID ACTORS?,[[]],y todo estos PAID ACTORS?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">y todo estos PAID ACTORS?</span></span>]"
el_willymercury,2023-11-23 15:44:58,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
benchojd524,2023-11-23 15:44:58,Berta GigaWoman,[[]],Berta GigaWoman,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta GigaWoman</span></span>]"
Flowpeez,2023-11-23 15:44:58,grande berta NOWAYING,[[]],grande berta NOWAYING,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">grande berta NOWAYING</span></span>]"
boraa24,2023-11-23 15:44:58,BERTA,[[]],BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA</span></span>]"
jirpo,2023-11-23 15:44:58,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
karlastrb,2023-11-23 15:44:58,OOOO BERTA,[[]],OOOO BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO BERTA</span></span>]"
jaxx_0_1,2023-11-23 15:44:59,5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head,[[]],5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head 5Head</span></span>]"
LoloBlanco28,2023-11-23 15:44:59,PAID ACTOR,[[]],PAID ACTOR,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTOR</span></span>]"
TrancosBlues,2023-11-23 15:44:59,Berta Clap,[[]],Berta Clap,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta Clap</span></span>]"
egoitzcs,2023-11-23 15:44:59,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
er_lui_,2023-11-23 15:44:59,olee bertaaa,[[]],olee bertaaa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">olee bertaaa</span></span>]"
bafon84,2023-11-23 15:45:00,siesta se respeta ?¿ @IlloJuan,[[]],siesta se respeta ?¿ @IlloJuan,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">siesta se respeta ?¿ </span><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@IlloJuan</span></span>]"
LcLegarda,2023-11-23 15:45:00,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
Jimmy_Bsc44,2023-11-23 15:45:00,AD solo hace directos por las Ads,[[]],AD solo hace directos por las Ads,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">AD solo hace directos por las Ads</span></span>]"
trilloverde,2023-11-23 15:45:00,OOOO es ella,[[]],OOOO es ella,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO es ella</span></span>]"
russiansempai,2023-11-23 15:45:00,AJA CARETAS FUERA,[[]],AJA CARETAS FUERA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">AJA CARETAS FUERA</span></span>]"
lauta7211,2023-11-23 15:45:00,Tampoco somos tan tontos,[[]],Tampoco somos tan tontos,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Tampoco somos tan tontos</span></span>]"
JusttMark_,2023-11-23 15:45:00,OOOO BERTA,[[]],OOOO BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO BERTA</span></span>]"
nimumu7,2023-11-23 15:45:00,trabajar??,[[]],trabajar??,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">trabajar??</span></span>]"
yayin033,2023-11-23 15:45:00,por la mañana??,[[]],por la mañana??,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">por la mañana??</span></span>]"
alimerka,2023-11-23 15:45:00,Paid actor,[[]],Paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid actor</span></span>]"
jamesbonedZ99,2023-11-23 15:45:00,por la mañana KEK,[[]],por la mañana KEK,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">por la mañana KEK</span></span>]"
Nodreee,2023-11-23 15:45:00,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
3daniel,2023-11-23 15:45:00,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
TrujollGG,2023-11-23 15:45:00,  ,[[]],  ,"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""PopNemo"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""PopNemo"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""PopNemo"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_5d523adb8bbb4786821cd7091e47da21/default/dark/3.0 4x""/></div></span></div></div></span>]"
RodenasT_,2023-11-23 15:45:00,COPIUM POR LA MAÑANA,[[]],COPIUM POR LA MAÑANA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM POR LA MAÑANA</span></span>]"
bortxas8,2023-11-23 15:45:00,DOÑA BERTA,[[]],DOÑA BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">DOÑA BERTA</span></span>]"
exlstenzzz,2023-11-23 15:45:00,BEEEERTA,[[]],BEEEERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BEEEERTA</span></span>]"
jlv_247,2023-11-23 15:45:00,Berta GigaWoman,[[]],Berta GigaWoman,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta GigaWoman</span></span>]"
Eze725,2023-11-23 15:45:00,la boss,[[]],la boss,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">la boss</span></span>]"
Perlo1,2023-11-23 15:45:00,quien es berta chat,[[]],quien es berta chat,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">quien es berta chat</span></span>]"
dacirujaa,2023-11-23 15:45:00,las 14pm,[[]],las 14pm,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">las 14pm</span></span>]"
dZePequeno,2023-11-23 15:45:00,"bro, estoy llorando todo el docu :')",[[]],"bro, estoy llorando todo el docu :')","[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">bro, estoy llorando todo el docu :')</span></span>]"
TheCastCarlos,2023-11-23 15:45:00,copium,[[]],copium,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">copium</span></span>]"
jazz_magnett,2023-11-23 15:45:01,Es un fraude?,[[]],Es un fraude?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Es un fraude?</span></span>]"
eytel_m,2023-11-23 15:45:01,Berta OOOO,[[]],Berta OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta OOOO</span></span>]"
disc00rdia,2023-11-23 15:45:01,PAID ACTOR,[[]],PAID ACTOR,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTOR</span></span>]"
Rakoones,2023-11-23 15:45:01,lo bien poco,[[]],lo bien poco,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">lo bien poco</span></span>]"
xerover03,2023-11-23 15:45:01,NOWAY trabaja,[[]],NOWAY trabaja,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">NOWAY trabaja</span></span>]"
xSilees,2023-11-23 15:45:01,fake,[[]],fake,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">fake</span></span>]"
aitanamamporrera,2023-11-23 15:45:01,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
babynicoxc,2023-11-23 15:45:01,trabajo?,[[]],trabajo?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">trabajo?</span></span>]"
kenoisT,2023-11-23 15:45:01,paid actors,[[]],paid actors,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actors</span></span>]"
achi46,2023-11-23 15:45:01,Que trabaja??!,[[]],Que trabaja??!,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Que trabaja??!</span></span>]"
carlos90,2023-11-23 15:45:01,nooo se puede caer el meme aquiiiiii,[[]],nooo se puede caer el meme aquiiiiii,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">nooo se puede caer el meme aquiiiiii</span></span>]"
lFranll,2023-11-23 15:45:01,Drake,[[]],Drake,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Drake</span></span>]"
eladiosantamaria,2023-11-23 15:45:01,ajajaj si cuéntame otra,[[]],ajajaj si cuéntame otra,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">ajajaj si cuéntame otra</span></span>]"
odin_890,2023-11-23 15:45:02,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
x_diee,2023-11-23 15:45:02,BERTA donkPraise,[[]],BERTA donkPraise,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA donkPraise</span></span>]"
R0YCEEEE,2023-11-23 15:45:02,BERTAAA,[[]],BERTAAA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTAAA</span></span>]"
masdroids,2023-11-23 15:45:02,Bertaa,[[]],Bertaa,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Bertaa</span></span>]"
S4fkiel,2023-11-23 15:45:02,paid actress,[[]],paid actress,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actress</span></span>]"
ItsJaviSFC,2023-11-23 15:45:02,BERTA OOOO,[[]],BERTA OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BERTA OOOO</span></span>]"
eladioneruda,2023-11-23 15:45:02,Berta mi mamá,[[]],Berta mi mamá,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Berta mi mamá</span></span>]"
pedry99,2023-11-23 15:45:02,pero no era un documental de juan? de quien hablan?,[[]],pero no era un documental de juan? de quien hablan?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">pero no era un documental de juan? de quien hablan?</span></span>]"
ktalan123_,2023-11-23 15:45:02,OOOO,[[]],OOOO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO</span></span>]"
zakariach_03,2023-11-23 15:45:02,TRABAJAR??????,[[]],TRABAJAR??????,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">TRABAJAR??????</span></span>]"
defect33,2023-11-23 15:45:02,NOWAYING,[[]],NOWAYING,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">NOWAYING</span></span>]"
leonardoojiji,2023-11-23 15:45:02,Aaaaa Drake,[[]],Aaaaa Drake,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Aaaaa Drake</span></span>]"
Horselui99,2023-11-23 15:45:02,thefront KEK,[[]],thefront KEK,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">thefront KEK</span></span>]"
3izk,2023-11-23 15:45:02,paid actors,[[]],paid actors,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actors</span></span>]"
Apolok,2023-11-23 15:45:02,esta si que es paid actori literal porque le paga,[[]],esta si que es paid actori literal porque le paga,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">esta si que es paid actori literal porque le paga</span></span>]"
gatoshinakafomo,2023-11-23 15:45:02,un mason vamos,[[]],un mason vamos,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">un mason vamos</span></span>]"
javimrt,2023-11-23 15:45:02,OOOO BERTA,[[]],OOOO BERTA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OOOO BERTA</span></span>]"
sgonzalob,2023-11-23 15:45:03,a trabajá,[[]],a trabajá,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">a trabajá</span></span>]"
Braiscanhon,2023-11-23 15:45:03,mentira KEK,[[]],mentira KEK,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">mentira KEK</span></span>]"
gerechtg,2023-11-23 15:45:03,Copium,[[]],Copium,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium</span></span>]"
koor1n,2023-11-23 15:45:03,currar?,[[]],currar?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">currar?</span></span>]"
CabrePNG,2023-11-23 15:45:03,"cuando trabaja, palabra clave",[[]],"cuando trabaja, palabra clave","[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">cuando trabaja, palabra clave</span></span>]"
inesca22,2023-11-23 15:45:03,"Si lo dice Berta, es verdad",[[]],"Si lo dice Berta, es verdad","[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Si lo dice Berta, es verdad</span></span>]"
Jesuscu96,2023-11-23 15:45:03,Copium,[[]],Copium,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium</span></span>]"
Pestagaming,2023-11-23 15:45:03,completely paid actors,[[]],completely paid actors,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">completely paid actors</span></span>]"
esparragos_y_paltas,2023-11-23 15:45:03,pero si se le habia olvidado cuándo era lo de LG LMFAO,[[]],pero si se le habia olvidado cuándo era lo de LG LMFAO,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">pero si se le habia olvidado cuándo era lo de LG LMFAO</span></span>]"
xaviersitox123,2023-11-23 15:45:03,???????,[[]],???????,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">???????</span></span>]"
shrtyadrii,2023-11-23 15:45:03,@IlloJuan VIVA ALMERIA,[[]],@IlloJuan VIVA ALMERIA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@IlloJuan</span><span class=""text-fragment"" data-a-target=""chat-message-text""> VIVA ALMERIA</span></span>]"
lapeladademenostrece,2023-11-23 15:45:03,entonces si trabaja?,[[]],entonces si trabaja?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">entonces si trabaja?</span></span>]"
YotasNope,2023-11-23 15:45:04,vinceMoney vinceMoney vinceMoney,[[]],vinceMoney vinceMoney vinceMoney,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">vinceMoney vinceMoney vinceMoney</span></span>]"
olivander393,2023-11-23 15:45:04,berta,[[]],berta,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">berta</span></span>]"
Ninjarofl,2023-11-23 15:45:04,toooodo paid actors Sisi,[[]],toooodo paid actors Sisi,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">toooodo paid actors Sisi</span></span>]"
DARKMAX_05,2023-11-23 15:45:04,IG de Berta?,[[]],IG de Berta?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">IG de Berta?</span></span>]"
Carlosss1111bcn,2023-11-23 15:45:04,paid actor,[[]],paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actor</span></span>]"
vardyyyyyyyyyy,2023-11-23 15:45:04,berta boof,[[]],berta boof,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">berta boof</span></span>]"
